distance,perc,amenity
3.4426,73.14775002,hospital
3.4426,73.16015015,hospital
3.4426,73.17287237,hospital
3.4428,73.17979712,hospital
3.4438,73.1975116,hospital
3.4444,73.21619232,hospital
3.4451,73.2165144,hospital
3.4451,73.22762621,hospital
3.4453,73.2434082,hospital
3.4459,73.25452001,hospital
3.4459,73.25854603,hospital
3.4472,73.27271761,hospital
3.4476,73.27787091,hospital
3.4482,73.29478019,hospital
3.4482,73.31474924,hospital
3.4488,73.31587652,hospital
3.4492,73.33069227,hospital
3.4494,73.34212616,hospital
3.4497,73.3474405,hospital
3.4498,73.36338353,hospital
3.4512,73.37449534,hospital
3.4514,73.37594471,hospital
3.4523,73.3786824,hospital
3.4524,73.39559167,hospital
3.4528,73.43730122,hospital
3.4528,73.43907266,hospital
3.4532,73.44261556,hospital
3.4533,73.45630402,hospital
3.4534,73.46033004,hospital
3.4535,73.46145732,hospital
3.4536,73.46548334,hospital
3.4556,73.47015352,hospital
3.4572,73.47353538,hospital
3.4573,73.47740035,hospital
3.4579,73.47901076,hospital
3.4582,73.48223157,hospital
3.4589,73.48641863,hospital
3.4594,73.48883424,hospital
3.4596,73.49237714,hospital
3.4598,73.49865773,hospital
3.4607,73.51862677,hospital
3.461,73.52007614,hospital
3.4615,73.52957754,hospital
3.4621,73.54133351,hospital
3.4624,73.5468089,hospital
3.4625,73.55131804,hospital
3.4632,73.55212324,hospital
3.4632,73.60752125,hospital
3.4634,73.61509016,hospital
3.4635,73.62459156,hospital
3.4637,73.62861758,hospital
3.4639,73.65309577,hospital
3.4641,73.6567997,hospital
3.4641,73.66098676,hospital
3.4652,73.67886228,hospital
3.4657,73.67982852,hospital
3.4657,73.67998956,hospital
3.4659,73.70156902,hospital
3.4663,73.70495087,hospital
3.4664,73.71590164,hospital
3.4666,73.71960558,hospital
3.4674,73.73329404,hospital
3.4674,73.74295648,hospital
3.4675,73.7469825,hospital
3.4679,73.76840091,hospital
3.4679,73.77178277,hospital
3.468,73.77516462,hospital
3.468,73.78627643,hospital
3.4686,73.79593888,hospital
3.469,73.80173634,hospital
3.4692,73.80189738,hospital
3.4694,73.80817797,hospital
3.4696,73.81832353,hospital
3.4699,73.83990299,hospital
3.4714,73.84296276,hospital
3.472,73.84714982,hospital
3.4733,73.85133688,hospital
3.4736,73.87645923,hospital
3.4737,73.88724896,hospital
3.4738,73.88741,hospital
3.4745,73.89143602,hospital
3.4746,73.89675036,hospital
3.4747,73.90931153,hospital
3.4753,73.91961814,hospital
3.476,73.92283895,hospital
3.476,73.9289585,hospital
3.4768,73.942808,hospital
3.4771,73.94780026,hospital
3.4773,73.9515042,hospital
3.4778,73.95923415,hospital
3.478,73.96873556,hospital
3.4781,73.97533823,hospital
3.4786,73.98033049,hospital
3.479,73.98403442,hospital
3.4801,73.99691768,hospital
3.4801,73.99949433,hospital
3.4817,74.00658012,hospital
3.483,74.02493876,hospital
3.4831,74.03202456,hospital
3.4833,74.0321856,hospital
3.4834,74.04925591,hospital
3.4839,74.0547313,hospital
3.4839,74.06761455,hospital
3.4841,74.07470034,hospital
3.4841,74.09096546,hospital
3.4848,74.10094998,hospital
3.4858,74.10529808,hospital
3.4859,74.1065864,hospital
3.486,74.10964618,hospital
3.4873,74.15055052,hospital
3.4877,74.16005192,hospital
3.4878,74.1655273,hospital
3.4878,74.17068061,hospital
3.4888,74.18903925,hospital
3.4888,74.19918481,hospital
3.4895,74.21432264,hospital
3.4896,74.21995906,hospital
3.4898,74.22189155,hospital
3.4899,74.2228578,hospital
3.4904,74.22640069,hospital
3.4912,74.23461377,hospital
3.4918,74.23783458,hospital
3.4918,74.24041123,hospital
3.4919,74.24347101,hospital
3.494,74.25554906,hospital
3.4942,74.25973612,hospital
3.4945,74.27358562,hospital
3.4946,74.2817987,hospital
3.4947,74.28501951,hospital
3.4951,74.29516507,hospital
3.4955,74.29886901,hospital
3.4974,74.30498856,hospital
3.4998,74.31513412,hospital
3.5004,74.31867702,hospital
3.5004,74.33043299,hospital
3.5004,74.34685914,hospital
3.5005,74.36457362,hospital
3.5009,74.42689638,hospital
3.5012,74.42963407,hospital
3.5014,74.44219524,hospital
3.5014,74.45540058,hospital
3.502,74.45572266,hospital
3.5024,74.46570719,hospital
3.503,74.46844488,hospital
3.503,74.48084501,hospital
3.5035,74.48696456,hospital
3.5037,74.48825289,hospital
3.5044,74.49131266,hospital
3.5047,74.53028451,hospital
3.5049,74.53994695,hospital
3.5049,74.55170292,hospital
3.5049,74.56056016,hospital
3.5052,74.57263822,hospital
3.5053,74.58310586,hospital
3.5059,74.58552147,hospital
3.506,74.6180517,hospital
3.5068,74.61917898,hospital
3.5071,74.623205,hospital
3.5076,74.62642581,hospital
3.5086,74.63463889,hospital
3.5089,74.63930907,hospital
3.5096,74.64027532,hospital
3.51,74.64236884,hospital
3.5101,74.65750667,hospital
3.5105,74.68037445,hospital
3.5109,74.68584984,hospital
3.5114,74.69841101,hospital
3.5118,74.70453056,hospital
3.5132,74.71918526,hospital
3.5137,74.7193463,hospital
3.514,74.75203757,hospital
3.5142,74.75686879,hospital
3.5145,74.75751295,hospital
3.5148,74.76475978,hospital
3.5149,74.78134698,hospital
3.515,74.80614725,hospital
3.5152,74.81484344,hospital
3.5153,74.83980475,hospital
3.5162,74.84318661,hospital
3.5168,74.86589335,hospital
3.5168,74.95704239,hospital
3.5175,74.96267882,hospital
3.5175,74.96412818,hospital
3.5178,74.96799316,hospital
3.5193,74.97636728,hospital
3.5194,74.97701144,hospital
3.5195,74.99327655,hospital
3.5197,74.99778569,hospital
3.5203,75.00165067,hospital
3.5207,75.00938062,hospital
3.5213,75.01179623,hospital
3.5217,75.02822238,hospital
3.524,75.03724066,hospital
3.5241,75.04658103,hospital
3.5244,75.06816048,hospital
3.5254,75.07991645,hospital
3.5264,75.08265414,hospital
3.5267,75.08829057,hospital
3.5274,75.11067523,hospital
3.5281,75.11099731,hospital
3.5281,75.11212459,hospital
3.5295,75.12597409,hospital
3.5299,75.12806762,hospital
3.5304,75.13563654,hospital
3.5307,75.13917943,hospital
3.531,75.14272233,hospital
3.5316,75.1441717,hospital
3.5316,75.15302893,hospital
3.5336,75.15866536,hospital
3.5351,75.16140305,hospital
3.5352,75.16478491,hospital
3.5353,75.17154862,hospital
3.5355,75.17493047,hospital
3.5359,75.18088898,hospital
3.5359,75.18781373,hospital
3.5362,75.19457744,hospital
3.5372,75.19860345,hospital
3.5373,75.20214635,hospital
3.5373,75.21132567,hospital
3.5376,75.21229192,hospital
3.5381,75.23354929,hospital
3.5395,75.23483761,hospital
3.5411,75.24047404,hospital
3.5418,75.24272861,hospital
3.5419,75.2818615,hospital
3.5422,75.29989806,hospital
3.5427,75.31149299,hospital
3.5428,75.32985163,hospital
3.5439,75.33758159,hospital
3.544,75.34128552,hospital
3.5444,75.35255837,hospital
3.5445,75.37558719,hospital
3.5447,75.39620041,hospital
3.5449,75.40473556,hospital
3.5451,75.40908366,hospital
3.5458,75.41649153,hospital
3.5468,75.41810194,hospital
3.547,75.43790995,hospital
3.5474,75.44274117,hospital
3.5475,75.45820108,hospital
3.5475,75.46093877,hospital
3.548,75.47205058,hospital
3.549,75.47285578,hospital
3.5491,75.48300135,hospital
3.5494,75.48863777,hospital
3.5496,75.4994275,hospital
3.5512,75.51053931,hospital
3.5521,75.5124718,hospital
3.5524,75.52680442,hospital
3.5525,75.55901256,hospital
3.5526,75.56964125,hospital
3.5531,75.57382831,hospital
3.554,75.58622844,hospital
3.554,75.6026546,hospital
3.5549,75.60764686,hospital
3.5552,75.61247808,hospital
3.5563,75.61489369,hospital
3.5566,75.64178749,hospital
3.5571,75.66159549,hospital
3.5574,75.66417215,hospital
3.5576,75.67077482,hospital
3.5583,75.703144,hospital
3.5584,75.71071291,hospital
3.5597,75.71554413,hospital
3.5598,75.71763766,hospital
3.56,75.72858843,hospital
3.56,75.73019884,hospital
3.5603,75.7359963,hospital
3.5604,75.74018336,hospital
3.5606,75.75660951,hospital
3.5607,75.75838096,hospital
3.561,75.79348784,hospital
3.5616,75.79960738,hospital
3.5616,75.80315028,hospital
3.5625,75.80572693,hospital
3.5628,75.80991399,hospital
3.563,75.81474521,hospital
3.5635,75.8210258,hospital
3.5637,75.82408557,hospital
3.5644,75.86048077,hospital
3.5646,75.86096389,hospital
3.5648,75.86676136,hospital
3.565,75.87626276,hospital
3.5655,75.88350959,hospital
3.5657,75.89880846,hospital
3.5671,75.89929158,hospital
3.57,75.93794135,hospital
3.5707,75.94245049,hospital
3.5707,75.95162981,hospital
3.5708,75.95452855,hospital
3.5712,75.9571052,hospital
3.5712,75.9986537,hospital
3.5714,76.01282528,hospital
3.5715,76.0168513,hospital
3.5721,76.02892935,hospital
3.5733,76.03553202,hospital
3.5736,76.03810867,hospital
3.5738,76.04132949,hospital
3.5758,76.05743356,hospital
3.5777,76.06210374,hospital
3.5779,76.07337659,hospital
3.578,76.07627532,hospital
3.5791,76.0809455,hospital
3.5794,76.08642089,hospital
3.5795,76.0896417,hospital
3.5799,76.09334564,hospital
3.5802,76.09560021,hospital
3.5808,76.09576125,hospital
3.5816,76.09898206,hospital
3.5825,76.10477953,hospital
3.5828,76.11315364,hospital
3.5828,76.11669654,hospital
3.5831,76.13795391,hospital
3.5835,76.14294618,hospital
3.5835,76.14471762,hospital
3.5837,76.14648907,hospital
3.5837,76.15035405,hospital
3.5847,76.16066065,hospital
3.5849,76.17418807,hospital
3.5854,76.17805305,hospital
3.5855,76.18256219,hospital
3.5856,76.18272323,hospital
3.5858,76.19302984,hospital
3.5859,76.20993911,hospital
3.5865,76.2300692,hospital
3.5878,76.23812123,hospital
3.5883,76.24552911,hospital
3.5889,76.25229282,hospital
3.5899,76.25873445,hospital
3.5911,76.26066693,hospital
3.5917,76.2621163,hospital
3.5917,76.28047494,hospital
3.592,76.29448548,hospital
3.5922,76.30173231,hospital
3.5932,76.30221544,hospital
3.5941,76.3115558,hospital
3.5941,76.33861064,hospital
3.5943,76.34650163,hospital
3.5945,76.36389403,hospital
3.5951,76.37726041,hospital
3.5956,76.38144747,hospital
3.5957,76.40415421,hospital
3.5961,76.41478289,hospital
3.5964,76.42702199,hospital
3.5971,76.4345909,hospital
3.5973,76.43781171,hospital
3.5985,76.44248189,hospital
3.5992,76.45600931,hospital
3.5998,76.46164574,hospital
3.6001,76.4804875,hospital
3.6005,76.4899889,hospital
3.601,76.49337076,hospital
3.602,76.52429058,hospital
3.6027,76.52445162,hospital
3.6028,76.54425962,hospital
3.6029,76.54442066,hospital
3.6035,76.55295582,hospital
3.6043,76.55827017,hospital
3.605,76.5714755,hospital
3.6053,76.57308591,hospital
3.6057,76.57695089,hospital
3.6057,76.58081586,hospital
3.6061,76.58113795,hospital
3.6066,76.5845198,hospital
3.6069,76.60046283,hospital
3.6069,76.60303948,hospital
3.6073,76.61205776,hospital
3.6075,76.62510206,hospital
3.6076,76.62639039,hospital
3.6079,76.65553875,hospital
3.6083,76.656505,hospital
3.6089,76.66552328,hospital
3.6091,76.66809993,hospital
3.6096,76.67067658,hospital
3.6103,76.68082215,hospital
3.6119,76.68678065,hospital
3.612,76.70449513,hospital
3.6121,76.70900427,hospital
3.6126,76.71383549,hospital
3.6128,76.71673422,hospital
3.6132,76.72671875,hospital
3.6137,76.73042268,hospital
3.6142,76.7344487,hospital
3.6144,76.73766952,hospital
3.6144,76.7423397,hospital
3.6145,76.74523843,hospital
3.6154,76.75006965,hospital
3.6155,76.75103589,hospital
3.6156,76.76263083,hospital
3.6159,76.77358159,hospital
3.6159,76.77809073,hospital
3.6171,76.78662589,hospital
3.6175,76.82865752,hospital
3.6175,76.83558227,hospital
3.6178,76.84250702,hospital
3.6181,76.86086566,hospital
3.6187,76.86859561,hospital
3.6191,76.874071,hospital
3.6194,76.87439308,hospital
3.6202,76.8784191,hospital
3.6222,76.88228407,hospital
3.6223,76.88502176,hospital
3.6232,76.89130235,hospital
3.6236,76.91690783,hospital
3.6236,76.9243157,hospital
3.6237,76.93542751,hospital
3.6244,76.95314198,hospital
3.6248,76.96167714,hospital
3.6249,76.97230583,hospital
3.6254,76.9789085,hospital
3.6254,76.99082551,hospital
3.6257,77.00048795,hospital
3.6259,77.00676854,hospital
3.6262,77.00998936,hospital
3.6272,77.01997388,hospital
3.6281,77.0239999,hospital
3.6297,77.03189089,hospital
3.6304,77.03462858,hospital
3.6322,77.04284166,hospital
3.6323,77.05620804,hospital
3.6325,77.05991198,hospital
3.6327,77.0663536,hospital
3.6339,77.07472772,hospital
3.6345,77.07810958,hospital
3.6349,77.0829408,hospital
3.6352,77.09083179,hospital
3.6356,77.09711238,hospital
3.6359,77.1201412,hospital
3.6361,77.12980364,hospital
3.6366,77.13366862,hospital
3.6373,77.14011025,hospital
3.6374,77.14639084,hospital
3.6383,77.1557312,hospital
3.6383,77.17167423,hospital
3.639,77.17312359,hospital
3.6411,77.18987183,hospital
3.6411,77.19872907,hospital
3.6422,77.21209545,hospital
3.6432,77.25332187,hospital
3.6438,77.26234015,hospital
3.6439,77.265722,hospital
3.6442,77.28279232,hospital
3.6454,77.29068331,hospital
3.6457,77.2969639,hospital
3.6457,77.31967064,hospital
3.6462,77.3325539,hospital
3.6464,77.34060593,hospital
3.6466,77.34125009,hospital
3.6483,77.34511507,hospital
3.6493,77.35413335,hospital
3.6507,77.37828946,hospital
3.6512,77.38424796,hospital
3.6513,77.39358833,hospital
3.6517,77.39922475,hospital
3.652,77.40502222,hospital
3.6521,77.41001448,hospital
3.6525,77.42257565,hospital
3.6532,77.43062769,hospital
3.6532,77.44415511,hospital
3.6536,77.4599371,hospital
3.6537,77.46798913,hospital
3.6541,77.47700741,hospital
3.6544,77.47845678,hospital
3.6551,77.48522049,hospital
3.6554,77.48828026,hospital
3.6556,77.49311148,hospital
3.6556,77.5006804,hospital
3.6561,77.50985972,hospital
3.6568,77.5283794,hospital
3.657,77.53369374,hospital
3.6574,77.55124718,hospital
3.6577,77.5604265,hospital
3.6578,77.56541876,hospital
3.6581,77.57975139,hospital
3.6584,77.58860862,hospital
3.6585,77.58989695,hospital
3.6588,77.59472817,hospital
3.6593,77.64448975,hospital
3.6593,77.64964305,hospital
3.66,77.6522197,hospital
3.661,77.65318595,hospital
3.6616,77.65624572,hospital
3.6622,77.65688989,hospital
3.6623,77.67057835,hospital
3.6623,77.67895246,hospital
3.6623,77.68942011,hospital
3.6634,77.69763318,hospital
3.6634,77.69843839,hospital
3.6636,77.70391377,hospital
3.6644,77.71325413,hospital
3.6648,77.75818449,hospital
3.6652,77.77525481,hospital
3.6654,77.77911978,hospital
3.6658,77.78878223,hospital
3.666,77.79586802,hospital
3.6662,77.80327589,hospital
3.6663,77.81905788,hospital
3.6663,77.82034621,hospital
3.6664,77.82855928,hospital
3.6673,77.83467883,hospital
3.6675,77.83709444,hospital
3.6681,77.83838276,hospital
3.6698,77.84031525,hospital
3.6699,77.84707896,hospital
3.6702,77.8515881,hospital
3.6707,77.86592073,hospital
3.6709,77.90247697,hospital
3.6713,77.91745375,hospital
3.6718,77.92164081,hospital
3.6729,77.92759932,hospital
3.673,77.92985389,hospital
3.6731,77.93033701,hospital
3.6733,77.93838905,hospital
3.6734,77.95771393,hospital
3.6737,77.96560493,hospital
3.6748,77.9678595,hospital
3.6758,77.97027511,hospital
3.6765,77.97333488,hospital
3.6765,77.99765203,hospital
3.6766,77.99958451,hospital
3.6766,78.0153665,hospital
3.6797,78.01842628,hospital
3.6803,78.02213021,hospital
3.6806,78.03002121,hospital
3.6806,78.04016677,hospital
3.6811,78.04274343,hospital
3.6812,78.04451487,hospital
3.6815,78.04982922,hospital
3.6835,78.05836437,hospital
3.6837,78.07140867,hospital
3.684,78.07672301,hospital
3.6842,78.08670754,hospital
3.686,78.09331021,hospital
3.6862,78.11311822,hospital
3.6863,78.11617799,hospital
3.6871,78.14597052,hospital
3.6892,78.14870821,hospital
3.6897,78.15192903,hospital
3.691,78.16175251,hospital
3.6915,78.16690581,hospital
3.6915,78.18027219,hospital
3.6916,78.18929047,hospital
3.6917,78.1905788,hospital
3.6922,78.19927499,hospital
3.6922,78.20475038,hospital
3.6926,78.20974264,hospital
3.6929,78.22133757,hospital
3.6943,78.25998734,hospital
3.6944,78.26465752,hospital
3.6948,78.27641349,hospital
3.6959,78.27947327,hospital
3.696,78.28575386,hospital
3.6964,78.29879815,hospital
3.697,78.30717227,hospital
3.698,78.30781643,hospital
3.6983,78.3092658,hospital
3.6985,78.32681924,hospital
3.6989,78.3318115,hospital
3.7004,78.33551543,hospital
3.7011,78.33938041,hospital
3.7012,78.34421163,hospital
3.7013,78.37931851,hospital
3.7023,78.39316801,hospital
3.7039,78.39912652,hospital
3.7047,78.42924113,hospital
3.7048,78.43375027,hospital
3.706,78.44309063,hospital
3.7064,78.44743873,hospital
3.7082,78.44985434,hospital
3.7086,78.45951678,hospital
3.7105,78.46193239,hospital
3.7127,78.47272212,hospital
3.7132,78.4781975,hospital
3.7133,78.48947035,hospital
3.7136,78.49075868,hospital
3.7136,78.49301325,hospital
3.7146,78.50251465,hospital
3.7175,78.50750691,hospital
3.7181,78.54663981,hospital
3.7192,78.55034374,hospital
3.7195,78.56966863,hospital
3.7197,78.57240632,hospital
3.7199,78.58013627,hospital
3.7201,78.58078044,hospital
3.7203,78.59237537,hospital
3.7203,78.59913908,hospital
3.721,78.60880152,hospital
3.721,78.61105609,hospital
3.7221,78.61637043,hospital
3.7228,78.63070306,hospital
3.7231,78.64100966,hospital
3.7241,78.64149278,hospital
3.7245,78.64970586,hospital
3.7254,78.65147731,hospital
3.7255,78.65582541,hospital
3.7262,78.66468265,hospital
3.7273,78.67740486,hospital
3.7278,78.68046463,hospital
3.7283,78.68594002,hospital
3.7286,78.69012708,hospital
3.7294,78.69350893,hospital
3.7311,78.7044597,hospital
3.7311,78.70462074,hospital
3.7316,78.70655323,hospital
3.7319,78.71380006,hospital
3.7319,78.71879232,hospital
3.7341,78.74375363,hospital
3.7346,78.74407571,hospital
3.7353,78.74842381,hospital
3.7361,78.77161368,hospital
3.7361,78.78047092,hospital
3.7365,78.78981128,hospital
3.7365,78.79045544,hospital
3.7367,78.79126064,hospital
3.7367,78.80124517,hospital
3.7369,78.80897512,hospital
3.7374,78.8136453,hospital
3.7379,78.82991041,hospital
3.738,78.84021702,hospital
3.7386,78.84681969,hospital
3.7386,78.86646665,hospital
3.7389,78.87902783,hospital
3.7393,78.88402009,hospital
3.7428,78.9133295,hospital
3.7433,78.92186466,hospital
3.7433,78.92379715,hospital
3.7443,78.92798421,hospital
3.7444,78.93088294,hospital
3.7445,78.93619728,hospital
3.7458,78.93635832,hospital
3.7459,78.95294552,hospital
3.746,78.96454045,hospital
3.7466,78.97597434,hospital
3.7468,78.98241596,hospital
3.7477,78.98434845,hospital
3.7488,78.98467053,hospital
3.7498,78.98821343,hospital
3.7513,79.00914872,hospital
3.7513,79.01414098,hospital
3.752,79.02621904,hospital
3.7532,79.02927881,hospital
3.7535,79.03523732,hospital
3.7543,79.04715433,hospital
3.7547,79.06309736,hospital
3.7548,79.07485333,hospital
3.7552,79.08097288,hospital
3.7554,79.09047428,hospital
3.7556,79.09321197,hospital
3.7557,79.11446935,hospital
3.7568,79.12542011,hospital
3.7579,79.13846441,hospital
3.7585,79.14297355,hospital
3.7585,79.15215287,hospital
3.7612,79.16906215,hospital
3.7618,79.17035047,hospital
3.7622,79.17969083,hospital
3.7622,79.18581038,hospital
3.7629,79.24491232,hospital
3.763,79.24909938,hospital
3.7641,79.26278784,hospital
3.7643,79.26407617,hospital
3.7652,79.28726603,hospital
3.766,79.28807123,hospital
3.7664,79.29129205,hospital
3.767,79.30884548,hospital
3.7674,79.31899105,hospital
3.7675,79.32800933,hospital
3.7698,79.33944322,hospital
3.7699,79.35103815,hospital
3.7705,79.35490313,hospital
3.7705,79.36327724,hospital
3.7707,79.37084616,hospital
3.7709,79.37599946,hospital
3.7712,79.38389045,hospital
3.7712,79.39323081,hospital
3.7714,79.39983348,hospital
3.7717,79.40708032,hospital
3.7719,79.41384403,hospital
3.773,79.44041574,hospital
3.7736,79.44701841,hospital
3.7737,79.45813022,hospital
3.7739,79.46747058,hospital
3.7741,79.47536158,hospital
3.7741,79.49291501,hospital
3.7748,79.50805284,hospital
3.7751,79.51240094,hospital
3.7758,79.52029193,hospital
3.7758,79.52270755,hospital
3.7767,79.53398039,hospital
3.7768,79.53430248,hospital
3.7813,79.53977786,hospital
3.7823,79.54541429,hospital
3.7826,79.55169487,hospital
3.7833,79.55845858,hospital
3.7836,79.55958587,hospital
3.7844,79.56892623,hospital
3.7845,79.58036012,hospital
3.7849,79.58390301,hospital
3.7875,79.5842251,hospital
3.7878,79.58567446,hospital
3.7882,79.58631863,hospital
3.7904,79.59098881,hospital
3.7911,79.59340442,hospital
3.7911,79.59517586,hospital
3.7915,79.60193957,hospital
3.7917,79.60854224,hospital
3.7926,79.61562803,hospital
3.7927,79.62190862,hospital
3.7932,79.62770609,hospital
3.794,79.65637133,hospital
3.7951,79.66039735,hospital
3.7951,79.66748314,hospital
3.7961,79.67472997,hospital
3.7966,79.67666246,hospital
3.7968,79.67988328,hospital
3.7968,79.68487554,hospital
3.7977,79.68745219,hospital
3.798,79.70001337,hospital
3.7991,79.70081857,hospital
3.7996,79.70564979,hospital
3.8011,79.71128622,hospital
3.8012,79.72835653,hospital
3.8026,79.73705273,hospital
3.8029,79.74140083,hospital
3.8045,79.74687621,hospital
3.8049,79.76362445,hospital
3.8058,79.78600911,hospital
3.8064,79.78633119,hospital
3.8067,79.79132345,hospital
3.8073,79.80130797,hospital
3.8075,79.80501191,hospital
3.8079,79.81097042,hospital
3.8091,79.825142,hospital
3.8098,79.8294901,hospital
3.8102,79.83625381,hospital
3.8102,79.84478896,hospital
3.8107,79.85332412,hospital
3.8119,79.86636842,hospital
3.812,79.87232693,hospital
3.8123,79.88166729,hospital
3.8124,79.89132973,hospital
3.8136,79.89583887,hospital
3.8147,79.89616095,hospital
3.815,79.9125871,hospital
3.8156,79.91806249,hospital
3.8157,79.97056176,hospital
3.8158,79.97619818,hospital
3.8163,79.98586063,hospital
3.8167,80.0245104,hospital
3.8173,80.04238591,hospital
3.8173,80.0435132,hospital
3.818,80.05253148,hospital
3.8188,80.06074456,hospital
3.8196,80.06316017,hospital
3.8208,80.06621994,hospital
3.8208,80.07604342,hospital
3.8213,80.08216297,hospital
3.8214,80.09279166,hospital
3.8221,80.09907224,hospital
3.8223,80.10470867,hospital
3.8229,80.11469319,hospital
3.8232,80.11501527,hospital
3.8239,80.12113482,hospital
3.8243,80.14915591,hospital
3.825,80.15946251,hospital
3.8255,80.1700912,hospital
3.8258,80.17685491,hospital
3.8262,80.19505251,hospital
3.8271,80.2029435,hospital
3.8277,80.2124449,hospital
3.8303,80.21453843,hospital
3.8305,80.22162422,hospital
3.8308,80.22194631,hospital
3.8309,80.23724517,hospital
3.8311,80.30278874,hospital
3.8322,80.31422263,hospital
3.8322,80.33644625,hospital
3.8327,80.35319448,hospital
3.8329,80.35335552,hospital
3.8329,80.36269589,hospital
3.8346,80.37268041,hospital
3.8359,80.37751163,hospital
3.8366,80.38475846,hospital
3.8366,80.40118462,hospital
3.8367,80.40424439,hospital
3.8373,80.41825493,hospital
3.8376,80.43484212,hospital
3.8379,80.43516421,hospital
3.838,80.43548629,hospital
3.8392,80.45400597,hospital
3.8396,80.4604476,hospital
3.84,80.4664061,hospital
3.841,80.49587655,hospital
3.8411,80.49813112,hospital
3.8415,80.51294687,hospital
3.845,80.52583012,hospital
3.8454,80.52985614,hospital
3.846,80.54257836,hospital
3.8461,80.54338356,hospital
3.8474,80.54773166,hospital
3.8476,80.55095248,hospital
3.8478,80.56335261,hospital
3.8483,80.57204881,hospital
3.8491,80.57317609,hospital
3.8496,80.58396582,hospital
3.8496,80.58879704,hospital
3.8497,80.59362826,hospital
3.8514,80.60280758,hospital
3.8521,80.60876609,hospital
3.8528,80.61585188,hospital
3.8529,80.6190727,hospital
3.8531,80.62535328,hospital
3.8532,80.62599745,hospital
3.8533,80.62680265,hospital
3.854,80.63276116,hospital
3.8566,80.63308324,hospital
3.8573,80.63791446,hospital
3.8577,80.63855862,hospital
3.8577,80.64210152,hospital
3.8578,80.64725482,hospital
3.8606,80.64902627,hospital
3.8611,80.679624,hospital
3.8618,80.68590459,hospital
3.862,80.70522947,hospital
3.8621,80.70555156,hospital
3.8629,80.71859585,hospital
3.8631,80.71972314,hospital
3.8633,80.72648685,hospital
3.8634,80.73711554,hospital
3.8652,80.74275196,hospital
3.8652,80.74710006,hospital
3.8652,80.76497558,hospital
3.8653,80.76755223,hospital
3.8653,80.76996784,hospital
3.866,80.77801988,hospital
3.8686,80.78381734,hospital
3.8709,80.7880044,hospital
3.8717,80.81634756,hospital
3.8728,80.8192463,hospital
3.8738,80.82858666,hospital
3.8739,80.83776598,hospital
3.8739,80.8512934,hospital
3.8742,80.85612462,hospital
3.8747,80.85918439,hospital
3.8748,80.86321041,hospital
3.8757,80.86417666,hospital
3.8769,80.86465978,hospital
3.8792,80.87126245,hospital
3.8793,80.87689887,hospital
3.8795,80.89493543,hospital
3.8797,80.91522656,hospital
3.8803,80.92070194,hospital
3.8813,80.92295651,hospital
3.882,80.94807886,hospital
3.8831,80.95452049,hospital
3.8835,80.96498814,hospital
3.8843,80.96740375,hospital
3.8847,80.97384538,hospital
3.8848,80.97932076,hospital
3.8861,80.99655212,hospital
3.8863,81.00251062,hospital
3.8866,81.00863017,hospital
3.8871,81.02119135,hospital
3.8875,81.08174265,hospital
3.8877,81.087057,hospital
3.8896,81.09027781,hospital
3.8898,81.09204926,hospital
3.8902,81.10348315,hospital
3.8917,81.11701057,hospital
3.8921,81.12618989,hospital
3.8921,81.13053799,hospital
3.8926,81.13617441,hospital
3.893,81.14696414,hospital
3.8933,81.21041418,hospital
3.8939,81.21460124,hospital
3.8971,81.21927142,hospital
3.8981,81.22539097,hospital
3.8985,81.23746902,hospital
3.8986,81.23891839,hospital
3.8988,81.24680938,hospital
3.8991,81.24890291,hospital
3.8995,81.26001472,hospital
3.9004,81.2638797,hospital
3.9026,81.26951612,hospital
3.9038,81.27450838,hospital
3.9053,81.28594227,hospital
3.9055,81.30607236,hospital
3.9056,81.31348023,hospital
3.9057,81.32813494,hospital
3.9059,81.33135575,hospital
3.9067,81.33216096,hospital
3.9068,81.33715322,hospital
3.9074,81.35116376,hospital
3.9079,81.36324181,hospital
3.9084,81.38079525,hospital
3.9094,81.39319539,hospital
3.9099,81.41155403,hospital
3.9122,81.42266584,hospital
3.9125,81.42749706,hospital
3.9129,81.43587117,hospital
3.9153,81.44440633,hospital
3.9154,81.44827131,hospital
3.9156,81.46389226,hospital
3.9157,81.46518058,hospital
3.9159,81.47532615,hospital
3.9164,81.48482755,hospital
3.9168,81.49481207,hospital
3.918,81.50157578,hospital
3.9184,81.50592388,hospital
3.9199,81.51719673,hospital
3.9201,81.52106171,hospital
3.9204,81.52911374,hospital
3.9212,81.53523329,hospital
3.922,81.5368437,hospital
3.9223,81.54779447,hospital
3.9227,81.55649067,hospital
3.9235,81.55971148,hospital
3.9237,81.57694284,hospital
3.924,81.58741048,hospital
3.9261,81.58773256,hospital
3.9264,81.59433523,hospital
3.9267,81.60142102,hospital
3.9274,81.60287039,hospital
3.9298,81.6044808,hospital
3.9308,81.60834577,hospital
3.9318,81.61510948,hospital
3.9319,81.61816926,hospital
3.9336,81.62042383,hospital
3.9337,81.62767066,hospital
3.9339,81.64892803,hospital
3.9346,81.65279301,hospital
3.9349,81.66696459,hospital
3.9351,81.67437246,hospital
3.9366,81.6832297,hospital
3.9373,81.69562984,hospital
3.9375,81.70158834,hospital
3.9377,81.70738581,hospital
3.938,81.71270015,hospital
