geoid10,hospital,library,school,supermarket
245101207003038,2107.0,2514.1,1240.6,676.6
245101301001002,2397.3,1665.2,1085.8,1439.8
245101301001003,2189.3,1539.6,955.0,1345.6
245101301001005,2109.2,1464.5,874.9,1113.7
245101301001007,2109.3,1464.4,874.9,1113.7
245101301001008,2247.7,1383.1,801.4,1260.1
245101301001009,2105.3,1331.9,687.5,1117.8
245101301002000,2393.1,1295.6,771.7,1405.5
245101301002001,2622.5,1421.4,897.4,1630.2
245101301002002,2473.4,1146.7,622.7,1485.8
245101301003000,2794.8,1219.4,769.6,1841.7
245101301003001,2917.0,1341.6,891.9,2123.3
245101301003002,2891.5,1137.2,918.2,1938.4
245101301003003,2704.0,1128.6,678.9,1750.9
245101301003004,2770.4,1195.0,745.2,1817.3
245101301003005,2615.4,1040.0,590.2,1545.8
245101301003006,2511.9,936.5,486.8,1558.8
245101301003007,2555.3,849.2,530.1,1602.2
245101301003008,2866.9,1291.6,841.8,1913.9
245101301004000,2669.7,915.4,1032.9,1716.6
245101301004001,2648.1,988.9,1011.4,1695.0
245101301004002,3013.9,1206.9,988.8,2060.8
245101301004003,2423.2,764.0,667.4,1470.1
245101301004004,2528.4,869.2,891.6,1575.3
245101302001000,1923.3,1755.3,688.9,1034.6
245101302001001,2128.3,1496.1,788.9,1022.0
245101302001002,2083.6,1452.4,605.9,1006.5
245101302001003,1794.8,1556.2,560.4,835.5
245101302001004,2930.6,2496.6,2046.8,2216.6
245101302001005,1669.7,1402.8,561.4,682.2
245101302001009,1826.6,2450.4,1506.8,1720.5
245101302002000,1879.4,1378.0,447.2,891.8
245101302002001,1975.5,1242.6,311.9,988.0
245101302002002,2138.1,1123.0,281.6,1185.0
245101302003000,2361.0,979.7,335.9,1382.6
245101302003001,2301.8,921.4,276.7,1348.7
245101302003002,2462.5,803.3,587.7,1509.4
245101302003003,2412.2,1003.7,387.1,1551.7
245101302003004,2081.4,1066.3,56.3,1128.4
245101302003005,2094.3,1079.2,69.1,1141.2
245101302004000,2311.4,1143.0,527.5,1323.9
245101302004001,2421.5,1059.6,396.8,1325.5
245101302004002,2316.0,1223.4,460.0,1238.9
245101302004003,2180.9,1165.8,235.0,1084.8
245101303001000,2664.1,797.0,1027.4,1711.0
245101303001001,2451.6,792.4,814.8,1498.5
245101303001002,2411.4,752.1,774.6,1458.3
245101303001003,2188.1,643.6,628.4,1235.0
245101303001004,2206.6,899.8,646.8,1253.5
245101303001005,2189.6,882.9,629.9,1236.5
245101303001009,2068.1,761.4,508.4,1115.0
245101303002000,3141.0,997.9,1262.8,2187.9
245101303002001,2811.2,639.4,1131.5,1858.1
245101303002002,2575.9,492.1,993.6,1622.8
245101303002003,2593.4,666.4,1011.1,1640.3
245101303002004,2673.6,666.2,1091.4,1720.5
245101303002005,2607.5,680.5,890.9,1654.4
245101303002006,2251.9,517.8,692.2,1298.8
245101303002007,2279.5,540.0,697.3,1326.4
245101303002008,2249.5,730.4,689.7,1296.4
245101303003001,3181.7,795.3,925.3,2228.6
245101303003002,3239.3,819.0,949.0,2415.2
245101303003003,3037.1,865.3,1162.3,2084.0
245101303003004,2888.5,716.7,1208.8,1935.4
245101303003005,2799.3,479.5,971.6,1846.2
245101303003006,3063.8,892.0,1189.1,2110.7
245101303003007,2850.1,413.0,905.0,1897.0
245101303003008,2679.2,449.7,941.8,1726.1
245101303003009,2564.6,335.1,827.2,1611.5
245101303003010,2317.8,578.3,735.6,1364.7
245101303003012,2500.9,232.3,724.3,1547.8
245101303003013,2762.6,298.5,790.6,1809.5
245101304001000,3731.6,2572.4,2826.9,3218.5
245101304001028,3607.9,1440.4,1197.5,2654.8
245101304001029,3755.4,1389.5,1096.2,2900.5
245101304001034,3291.3,1715.9,1266.1,2338.2
245101304001036,3619.4,1218.2,975.2,2729.1
245101304001037,3657.4,1284.8,1098.9,2704.3
245101304001038,3653.2,1189.1,999.3,2700.1
245101304001039,3664.4,1298.5,1005.2,2809.5
245101304001043,3528.1,1126.9,883.9,2637.9
245101304002000,3136.2,1560.8,1111.0,2342.5
245101304002006,3140.8,969.0,1096.8,2187.7
245101304002007,3262.1,1054.6,1049.3,2309.0
245101304002008,3204.0,1041.8,1036.5,2250.9
245101304002009,3242.4,998.8,993.5,2289.3
245101304002010,3308.6,1010.3,1005.0,2355.5
245101304002011,3301.7,886.1,880.7,2397.0
245101304002012,3249.6,785.5,847.1,2296.5
245101304002013,3193.2,940.0,999.4,2240.1
245101304002014,3175.0,1003.2,1059.5,2221.9
245101304002015,3164.5,960.3,1115.1,2211.4
245101304002016,3126.1,954.3,1146.7,2173.0
245101304002017,2994.8,823.1,1080.0,2041.8
245101304002018,3241.8,1070.0,1119.4,2288.7
245101304002020,3260.6,840.3,970.3,2436.5
245101304003000,3371.1,1300.3,1197.4,2418.0
245101304003001,3600.1,1194.4,1091.4,2647.0
245101304003002,3488.8,1073.2,918.9,2584.2
245101304003003,3402.2,986.5,883.5,2497.5
245101304003004,3504.9,1105.1,1002.1,2551.8
245101304003005,3421.4,1160.9,1057.9,2468.4
245101304003006,3327.0,1143.3,1040.4,2373.9
245101304003007,3500.4,1084.8,981.8,2595.8
245101304003008,3445.9,1030.2,927.3,2541.2
245101304003009,3369.8,954.2,851.2,2465.1
245101306001000,1956.4,1490.0,913.4,1653.2
245101306001001,1845.3,1277.7,731.8,1542.0
245101306001002,2136.1,1075.5,1093.0,1626.7
245101306001003,2263.5,949.1,938.7,1500.3
245101306001004,2060.5,1594.1,1017.5,1757.3
245101306001005,2101.9,1635.5,1058.8,1798.6
245101306001006,2270.0,1185.9,1226.9,1737.0
245101306001009,2336.3,1239.5,1229.1,1790.6
245101306001015,2132.0,1590.2,1376.1,1618.9
245101306001016,2202.6,1587.9,1262.7,1689.5
245101306001017,2301.4,1635.0,1230.5,1788.3
245101306001029,2116.4,1687.1,1172.9,1603.3
245101306001030,2135.4,1586.8,1261.5,1622.3
245101306002000,1771.0,1626.6,1049.9,1467.7
245101306002001,1708.9,1421.8,845.2,1405.6
245101306002002,2107.2,1004.7,496.6,1186.1
245101306002004,2188.9,811.6,237.7,1101.9
245101306002005,2150.0,1032.2,455.6,1215.0
245101306002006,1939.4,1201.4,638.5,1397.0
245101306002007,1959.1,1044.1,536.0,1225.5
245101306002008,2022.1,1099.4,497.0,1282.1
245101306002009,1884.7,1104.6,541.7,1405.0
245101306002010,1816.3,1367.9,791.2,1513.0
245101306002011,1722.8,1394.2,817.6,1419.5
245101306003000,2360.0,637.5,220.2,927.8
245101306003001,2362.9,709.1,291.2,999.4
245101306003002,2218.7,779.3,426.7,1069.6
245101306003003,2150.2,849.5,433.0,1139.8
245101306003004,2294.7,906.7,646.0,1196.9
245101306003005,2181.5,986.6,535.8,1286.9
245101306003006,2266.2,990.9,620.6,1291.2
245101306003007,2456.3,828.3,817.9,1379.4
245101306004000,2781.2,368.1,389.7,777.3
245101306004001,2845.5,304.1,454.0,855.2
245101306004002,2897.6,356.1,506.1,907.3
245101306004003,3021.9,54.1,630.4,1017.9
245101306004004,3022.1,642.7,813.4,1361.3
245101306004006,2675.1,541.6,554.5,1116.0
245101306004007,2407.3,585.2,476.0,1023.9
245101306004008,2421.2,713.7,456.1,1004.0
245101306004009,2409.3,719.8,763.7,1311.5
245101307001000,2307.1,1177.1,1079.8,405.6
245101307002000,1823.2,1588.4,1170.3,756.2
245101307002001,2010.3,1230.0,812.0,455.8
245101307002002,1822.6,1145.2,727.2,371.0
245101307002003,1914.6,1231.1,813.1,578.2
245101307002005,2064.5,987.6,569.6,728.3
245101307002006,2076.8,925.5,507.5,629.0
245101307002007,1965.2,1007.6,589.6,499.6
245101307002008,1940.6,1031.0,613.0,680.9
245101307002009,2150.7,901.6,483.6,812.6
245101307002010,2272.4,801.2,383.2,717.9
245101307002011,2357.6,716.6,298.6,803.1
245101307002012,2237.6,812.8,394.8,900.4
245101307003001,2335.7,817.8,399.8,1000.6
245101307003002,2405.8,668.5,250.5,851.3
245101307003003,2454.0,595.9,118.0,886.2
245101307003004,2513.8,708.8,205.7,999.1
245101307003005,2650.4,454.5,258.9,744.8
245101307003006,2440.0,557.8,223.6,848.1
245101307003007,2408.2,674.6,98.3,974.2
245101307003008,2313.2,685.8,109.5,974.8
245101307003009,2525.6,788.3,281.6,971.1
245101307004000,2633.0,480.4,881.1,631.8
245101307004002,2461.7,769.6,964.0,128.6
245101307004003,3125.5,653.2,1043.2,768.7
245101307004004,3224.4,329.3,832.9,1021.2
245101307004005,2700.0,433.1,833.8,698.8
245101307004006,3335.2,440.2,943.7,1063.4
245101307004007,3196.8,301.8,805.3,925.0
245101307004008,3076.3,284.1,684.8,1072.3
245101307004009,2999.8,207.6,608.3,995.8
245101307004010,3008.1,113.1,616.6,1004.1
245101307004011,3011.8,116.7,620.3,1007.8
245101307005000,2760.0,1369.0,1182.7,941.2
245101307005002,3068.3,1474.2,767.0,927.8
245101307005003,3142.5,1684.9,1028.8,1117.9
245101307005004,3245.0,1254.2,547.0,888.1
245101307005005,3290.6,1299.8,592.6,933.8
245101307005006,2885.5,1312.0,836.4,745.0
245101307005007,2929.1,1355.7,733.9,788.6
245101307005008,2815.6,1087.3,796.8,675.1
245101307005009,2662.9,801.8,786.7,306.0
245101307005010,2971.0,980.2,614.9,614.1
245101307005011,2697.3,1206.0,977.8,712.9
245101307005012,2765.4,774.6,660.4,408.5
245101307005013,2712.9,851.8,873.9,356.0
245101307005014,2528.5,955.0,1105.0,388.0
245101307006001,2818.4,598.4,618.4,817.2
245101307006002,2823.6,603.6,623.6,822.4
245101307006003,2682.4,296.3,446.3,681.2
245101307006004,2774.7,361.5,383.2,744.3
245101307006005,2581.8,540.5,443.2,580.6
245101307006007,2670.6,454.2,356.9,669.4
245101308031000,3208.6,1775.4,717.3,1409.3
245101308031001,3701.3,1917.0,478.7,1550.9
245101308031002,3342.0,1802.6,399.2,1436.6
245101308031003,3359.6,1332.5,1168.5,1002.7
245101308031004,3208.2,1217.4,661.4,851.4
245101308032000,3134.6,1728.3,683.4,1362.2
245101308032001,3276.2,1770.3,558.1,1404.2
245101308032002,3359.9,1433.2,726.0,1067.1
245101308032003,3485.9,1559.2,852.0,1193.2
245101308032005,3319.2,1328.4,492.5,962.4
245101308032006,3350.8,1382.9,429.0,1016.9
245101308032007,3419.6,1428.8,408.6,1062.8
245101308032008,3425.5,1886.1,553.9,1520.1
245101308032009,3355.1,1815.7,483.5,1449.6
245101308032010,3571.2,1898.3,460.1,1532.2
245101308032011,3430.2,1890.9,550.6,1524.8
245101308032012,3529.9,1699.7,261.5,1333.6
245101308032013,3478.0,1938.6,535.2,1572.6
245101308032014,3514.0,1974.6,551.6,1608.5
245101308032015,3503.5,1964.1,430.5,1598.0
245101308032016,3170.2,1179.4,472.2,813.3
245101308033000,3101.0,1110.2,460.9,744.2
245101308033001,3045.0,1054.2,384.0,688.2
245101308033003,3201.1,1210.3,269.9,844.2
245101308033005,3349.6,1350.5,408.3,992.8
245101308033006,3144.7,1145.5,398.3,787.8
245101308033007,3200.8,1201.7,313.6,844.0
245101308033008,3149.6,1158.8,279.4,792.8
245101308033009,2924.8,934.1,587.0,568.0
245101308033010,2958.5,1021.9,548.9,601.6
245101308033011,3026.5,1035.8,556.0,669.7
245101308033012,3075.3,1084.5,605.5,718.5
245101308033013,2751.3,760.5,798.5,394.5
245101308033014,2777.2,786.5,678.3,420.4
245101308033016,2839.7,848.9,647.9,482.9
245101308033017,2957.8,967.0,655.2,600.9
245101308033018,3054.3,1063.5,689.8,697.5
245101308033019,3132.1,1141.3,755.3,775.3
245101308033020,3132.5,1141.8,755.7,775.7
245101308033021,3293.2,1294.1,437.2,936.4
245101308041000,2752.0,761.2,799.2,395.1
245101308041001,2843.2,852.4,740.0,486.4
245101308041002,2944.3,953.5,753.2,587.5
245101308041003,3020.5,1029.7,829.4,663.6
245101308041004,3308.3,413.2,916.8,990.4
245101308041005,3301.5,880.5,1110.4,944.7
245101308041007,3323.7,428.7,932.2,1224.0
245101308041008,3141.1,246.1,749.6,1097.7
245101308041009,3238.2,343.2,846.7,979.4
245101308041010,3310.3,415.3,918.8,805.5
245101308041011,3449.2,554.1,1057.7,1407.7
245101308042000,3142.6,247.5,751.1,1099.1
245101308042001,3197.2,302.2,805.7,1153.8
245101308042002,3383.3,488.2,991.8,1275.7
245101308042003,3362.5,848.0,1153.9,1549.7
245101308042004,3771.9,836.1,1339.6,1415.0
245101308042006,3387.6,492.6,996.2,1383.7
245101308042007,3150.0,254.5,758.5,1146.0
245101308042008,3481.7,967.1,1273.0,1821.0
245101308042009,3251.8,737.2,1043.1,1591.0
245101308042010,3224.6,710.0,1015.9,1563.8
245101308042011,3120.0,1208.2,1481.6,2014.2
245101308042012,3065.0,550.4,856.3,1404.2
245101308042013,3548.0,925.1,1231.0,1626.8
245101308042014,3208.0,693.5,999.4,1395.1
245101308042015,3363.8,849.2,1155.2,1550.9
245101308042016,3478.6,1065.2,1568.7,1644.1
245101308042019,3285.7,1042.5,1348.4,1848.6
245101308042020,3535.2,946.5,1252.4,1648.2
245101308042021,3503.7,827.7,1133.6,1529.4
245101308042026,3676.5,730.9,1234.5,1319.7
245101308042027,3171.4,656.8,962.7,1510.6
245101308051001,3593.2,3185.8,2127.8,2819.7
245101308051004,1111.2,4219.7,1564.7,3503.6
245101308051005,1329.6,3444.6,1474.8,3078.6
245101308051006,713.8,3822.3,859.0,3106.2
245101308051007,862.6,3771.0,1007.8,3255.0
245101308051008,733.5,3842.0,878.7,3125.9
245101308051012,969.9,3878.3,1115.1,3362.3
245101308051023,1376.1,3161.4,1703.5,2795.4
245101308051024,1233.2,3475.9,1378.4,3109.8
245101308051027,942.4,3850.8,1087.6,3334.8
245101308061002,5525.4,4985.7,4391.5,4782.1
245101308061008,3561.0,1588.0,1284.7,1583.5
245101308061009,3315.6,1731.1,1039.3,1634.6
245101308061010,3218.6,1830.0,942.4,1631.4
245101308061011,3361.8,1684.3,1085.5,1585.8
245101308061012,3564.6,1537.5,1345.3,1207.7
245101308061013,3494.0,1548.3,1217.8,1447.5
245101308061014,2830.2,2189.8,553.9,2314.8
245101308061015,3268.6,1778.9,992.4,1683.7
245101308061016,2678.0,2848.9,571.3,2974.0
245101308061017,2128.5,3105.1,827.4,3230.1
245101308061018,1618.7,3097.7,651.4,2824.9
245101308061022,3666.3,1037.9,1390.0,1616.9
245101308061023,3584.7,1184.2,1308.4,1434.4
245101308061025,3430.0,1377.4,1153.7,1402.4
245101308061026,3317.0,1491.7,1040.8,1533.3
245101308061027,3328.2,1502.9,1051.9,1546.7
245101308061029,3465.9,1238.3,1189.7,1390.4
245101308061030,3602.0,1110.3,1325.8,1689.3
245101308061033,3934.6,998.8,1502.4,1577.8
245101308061034,4005.8,1070.0,1573.6,1649.0
245101308061036,2891.4,2251.0,615.2,2376.1
245101308061037,4015.0,1079.2,1582.7,1658.1
245101308061038,4021.9,1086.1,1589.7,1665.0
245101401001003,1312.0,1950.4,145.9,690.7
245101401001005,1348.0,1733.6,234.5,389.3
245101401001006,1232.1,1885.7,317.9,513.5
245101401001007,1176.0,1942.2,255.3,570.1
245101401001008,1231.2,1881.4,439.2,753.2
245101401001009,1192.5,1830.9,26.3,808.9
245101401001013,1495.3,2119.0,1175.4,1389.2
245101401001016,1089.0,1765.9,415.7,729.7
245101401001017,1039.9,1791.9,726.5,804.3
245101401001018,1110.9,1996.7,436.7,632.9
245101401001019,902.6,1674.0,716.8,794.6
245101401001020,1100.4,1738.8,645.2,840.1
245101401002000,1706.3,1835.6,550.1,586.6
245101401002002,1583.0,1634.2,348.7,720.7
245101401002003,1491.9,1858.7,200.3,590.9
245101401002004,1520.6,1634.0,523.9,532.8
245101401002005,1757.8,1379.6,535.5,507.7
245101401002006,1433.3,1699.1,436.6,445.7
245101401002009,1504.0,1617.4,507.3,516.2
245101401002010,1505.1,1618.5,508.4,517.3
245101401002011,1644.7,1520.2,422.4,394.6
245101401002012,1362.5,1642.9,365.8,272.3
245101401002013,1312.0,1803.2,315.4,324.5
245101401003000,1753.7,1273.3,531.5,747.3
245101401003001,1755.6,1275.2,533.4,749.2
245101401003002,1830.5,1350.1,608.3,824.1
245101401003003,1543.3,1179.2,321.1,631.2
245101401003004,1801.6,1321.3,579.4,637.6
245101401003006,1590.6,1469.8,368.4,340.6
245101401003007,1421.4,1300.3,199.2,289.7
245101401003008,1419.0,1302.7,196.8,287.2
245101401003009,1572.0,1335.0,349.7,559.8
245101401003011,1467.6,1592.6,366.8,218.4
245101401003015,1295.1,1401.1,175.3,287.3
245101401004000,1236.2,1751.5,352.6,272.8
245101401004001,1234.1,1753.5,354.6,274.8
245101401004002,1347.6,1695.0,414.0,216.3
245101401004003,1362.8,1566.0,340.2,87.3
245101401004004,1207.7,1936.1,710.2,672.6
245101401004005,1057.0,1785.4,559.5,521.9
245101401004006,1181.2,1909.6,590.9,314.7
245101401004007,1228.4,1814.2,492.6,335.5
245101401004008,1112.6,1874.4,435.7,395.7
245101401004009,1055.9,1825.2,375.3,453.1
245101401004010,932.4,1703.8,498.8,576.6
245101401004011,993.2,2011.2,555.4,515.7
245101401004012,1222.8,1951.2,612.9,455.7
245101401004013,1090.0,1818.4,592.5,554.3
245101401004014,968.9,1821.5,710.6,658.1
245101401004015,842.5,1613.9,645.7,723.5
245101401004016,1008.4,1756.1,970.5,905.4
245101401004017,840.9,1588.6,802.9,737.8
245101401004018,936.2,1788.8,856.8,938.1
245101401004019,915.4,1663.1,807.6,650.4
245101401004020,1169.3,1897.7,671.8,634.2
245101401004021,851.2,1598.9,813.2,748.1
245101402001000,1484.7,1247.7,262.4,678.4
245101402001001,1339.5,1404.7,117.3,386.4
245101402001002,1387.5,1333.1,165.2,434.4
245101402001003,1440.3,1380.7,218.1,487.2
245101402001008,1311.9,1622.4,396.5,358.9
245101402001010,1406.4,1609.6,383.7,346.1
245101402001012,1200.3,1495.9,397.8,360.2
245101402001013,1080.3,1615.9,517.8,480.2
245101402001014,1027.2,1672.8,697.5,535.3
245101402001015,1132.1,1566.5,591.2,529.8
245101402002000,1490.9,1208.5,268.7,537.8
245101402002001,1651.0,1162.4,428.8,697.9
245101402002002,1701.1,1179.5,478.9,748.0
245101402002003,1843.1,1222.2,864.8,890.0
245101402002004,1779.7,983.6,557.4,826.6
245101402002006,1789.1,1168.1,810.7,836.0
245101402002007,1514.9,1394.6,536.4,561.9
245101402002008,1459.7,1301.5,481.1,506.6
245101402002009,1530.5,1283.6,308.3,577.5
245101402002010,1407.5,1404.2,428.9,454.4
245101402002011,1457.7,1421.7,479.1,504.6
245101402002012,1444.8,1445.0,735.5,782.2
245101402002013,1528.7,1525.4,550.1,575.6
245101402002014,1221.4,1541.1,694.1,642.5
245101402002015,1273.5,1489.1,610.0,610.9
245101402002016,1369.3,1381.3,590.6,598.8
245101402003000,1806.8,1001.7,655.7,853.7
245101402003001,1948.3,967.6,726.1,838.1
245101402003005,1784.9,976.0,751.5,759.6
245101402003006,1764.6,996.8,657.4,665.6
245101402003007,1723.5,1091.6,744.9,755.5
245101402003008,1511.6,1238.0,649.9,675.2
245101402003009,1705.9,1167.3,586.0,594.2
245101402003010,1868.9,1112.2,761.8,769.9
245101402003011,1981.1,1168.1,873.9,882.1
245101402003012,2129.3,979.7,717.0,1017.6
245101402003014,1983.0,1169.9,875.8,884.0
245101402004000,1391.1,1358.6,546.5,554.7
245101402004002,1508.4,1265.6,388.6,396.7
245101402004003,1533.1,1240.9,413.3,421.4
245101402004004,1667.4,1257.0,547.5,555.7
245101402004006,1696.7,1476.5,576.8,585.0
245101402004007,1812.1,1295.2,692.3,700.4
245101402004008,1810.3,1402.5,690.4,698.6
245101402004011,1687.4,1409.3,466.3,587.9
245101402004012,1646.1,1463.3,412.9,545.5
245101402004013,1579.8,1295.4,472.1,480.3
245101402004014,1798.8,1342.8,565.6,698.2
245101403001000,1899.0,884.0,241.8,1105.0
245101403001004,1970.1,725.3,553.3,1017.0
245101403001006,2171.7,696.9,518.0,1218.6
245101403001007,2245.0,665.6,486.7,1291.9
245101403001008,2110.0,774.7,592.4,1157.0
245101403001009,2064.1,686.4,507.5,1111.0
245101403001010,2133.2,679.3,556.3,1180.1
245101403001011,2008.6,800.8,677.8,1055.5
245101403001012,1804.5,1082.9,506.9,851.4
245101403001013,1750.4,956.9,346.0,797.3
245101403001014,1749.9,957.4,346.4,796.9
245101403002000,2210.8,364.9,628.5,1257.7
245101403002001,2324.8,338.4,742.5,1371.7
245101403002004,2647.3,189.3,432.2,1602.5
245101403002005,2672.1,232.7,403.6,1573.9
245101403002007,2454.2,467.8,523.2,1501.1
245101403002008,2265.8,486.5,437.9,1312.8
245101403002009,2143.1,608.4,429.6,1190.1
245101403002010,2199.7,551.4,372.5,1246.6
245101403002011,2278.0,581.6,405.7,1325.0
245101403002012,2361.4,391.8,342.4,1408.3
245101403002013,2539.6,328.8,391.2,1561.5
245101403002014,2419.4,450.4,274.1,1444.4
245101403003001,1746.2,1090.7,448.6,793.2
245101403003003,1774.1,1134.9,551.8,821.0
245101403003004,1892.0,920.3,594.4,938.9
245101403003005,1940.9,933.3,643.3,987.8
245101403003006,1868.5,1022.4,646.2,913.8
245101403003007,1706.6,1057.1,484.4,753.6
245101403003008,2013.4,1041.7,715.8,1060.3
245101403003009,1612.4,1088.1,390.1,659.3
245101403003010,1563.5,1263.2,341.3,610.5
245101403003011,1511.6,1336.7,289.4,558.5
245101403003012,1458.8,1283.9,236.5,505.7
245101403003013,1605.2,1124.9,383.0,652.2
245101403004000,1949.7,809.2,626.9,996.6
245101403004001,1990.1,898.7,692.5,1037.0
245101403004002,2031.3,728.3,546.0,1078.2
245101403004003,2081.5,737.3,550.2,1128.4
245101403004004,2152.3,601.2,425.0,1199.2
245101403004005,2208.1,674.9,496.0,1182.9
245101403004009,2204.9,717.6,541.3,1130.9
245101403004010,2049.4,830.5,643.4,1096.3
245101403004011,2021.3,853.4,670.7,1068.2
245101403004012,1952.1,976.5,729.9,997.5
245101403004013,1841.7,1105.9,619.5,888.6
245101403004014,2006.8,829.1,644.7,1051.1
245101403004015,2060.2,771.4,592.5,1035.9
245101403004016,1961.7,800.7,621.8,1065.2
245101403004017,1900.1,926.3,677.8,944.1
245101403004018,2119.7,724.7,502.9,1018.8
245101403004020,2221.9,780.6,517.9,1145.2
245101501001000,2648.3,190.3,463.1,1695.2
245101501001001,2691.7,227.6,508.6,1738.6
245101501001002,2759.3,295.3,514.0,1806.2
245101501001003,2691.8,227.8,508.8,1738.7
245101501001004,2803.9,277.9,438.9,1825.3
245101501001005,2703.0,245.0,252.9,1635.1
245101501001006,2649.9,191.9,305.6,1580.6
245101501001007,2589.5,131.5,360.5,1530.8
245101501002000,2533.3,333.7,264.9,1435.2
245101501002001,2751.9,437.3,285.9,1670.0
245101501002002,2714.8,381.7,269.7,1714.0
245101501002003,2742.1,302.2,297.0,1784.3
245101501002004,2747.2,475.7,548.5,1986.7
245101501002005,2618.2,608.2,172.1,1647.0
245101501002006,2736.5,532.8,214.0,1638.4
245101501002007,2638.1,547.7,146.6,1540.0
245101501002009,2458.7,446.6,117.0,1360.6
245101501002010,2440.3,506.3,215.9,1342.2
245101501002011,2670.8,373.6,225.6,1713.0
245101501002012,2626.5,612.7,426.5,1914.1
245101501002014,2616.4,602.6,416.4,1904.0
245101501002015,2707.2,549.3,508.5,1996.1
245101501002016,2544.4,592.5,344.4,1832.0
245101501002017,2522.9,719.7,143.4,1424.8
245101501002018,2533.5,626.4,27.1,1541.1
245101501003000,2222.9,714.3,451.6,1078.9
245101501003001,2412.6,763.0,439.0,1205.8
